conversation_id,trial,control_row_idx,treatment_row_idx,model_base,model_other,treatment_control,treatment_other,response_1_source,response_2_source,prob_choice_1,prob_choice_2,selected_choice,correct_choice,is_correct
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,10,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,10,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,10,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,10,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,10,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,10,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,10,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,10,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,10,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,10,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,10,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial10_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,10,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,11,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,11,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,11,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,11,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,11,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,11,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,11,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.0009936520364135504,0.007342150434851646,2,1,False
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,11,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,11,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,11,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,11,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial11_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,11,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,12,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.0009936520364135504,0.007342150434851646,2,1,False
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,12,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.0009936520364135504,0.007342150434851646,2,2,True
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,12,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.0009936520364135504,0.007342150434851646,2,1,False
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,12,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.0009936520364135504,0.007342150434851646,2,2,True
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,12,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,12,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,12,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,12,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,12,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.0009936520364135504,0.007342150434851646,2,1,False
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,12,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,12,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial12_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,12,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,13,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,13,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,13,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,13,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,13,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,13,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,13,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,13,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,13,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,13,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,13,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial13_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,13,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,14,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,14,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,14,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,14,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,14,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,14,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,14,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,14,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,14,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,14,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,14,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial14_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,14,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,15,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,15,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,15,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,15,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,15,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,15,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,15,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,15,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.0009936520364135504,0.007342150434851646,2,2,True
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,15,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,15,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,15,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial15_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,15,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,16,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,16,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,16,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,16,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,16,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,16,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,16,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,16,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,16,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,16,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.0009936520364135504,0.007342150434851646,2,2,True
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,16,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial16_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,16,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.0009936520364135504,0.007342150434851646,2,2,True
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,17,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,17,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,17,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,17,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,17,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,17,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,17,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,17,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,17,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,17,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,17,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial17_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,17,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,18,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_2,18,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_1,18,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-flash_treatment_2,18,0,2,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-flash,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_1,18,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,control,treatment,0.0009936520364135504,0.007342150434851646,2,1,False
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_google_gemini-2.5-pro_treatment_2,18,0,3,anthropic_claude-3-5-haiku-20241022,google_gemini-2.5-pro,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_1,18,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-2025-04-14_treatment_2,18,0,4,anthropic_claude-3-5-haiku-20241022,gpt-4.1-2025-04-14,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_1,18,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4.1-mini-2025-04-14_treatment_2,18,0,5,anthropic_claude-3-5-haiku-20241022,gpt-4.1-mini-2025-04-14,control,other_model,treatment,control,0.0009936520364135504,0.007342150434851646,2,2,True
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_1,18,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
trial18_anthropic_claude-3-5-haiku-20241022_control_vs_gpt-4o-mini_treatment_2,18,0,6,anthropic_claude-3-5-haiku-20241022,gpt-4o-mini,control,other_model,treatment,control,0.007342150434851646,0.0009936520364135504,1,2,False
trial19_anthropic_claude-3-5-haiku-20241022_control_vs_anthropic_claude-sonnet-4-20250514_treatment_1,19,0,1,anthropic_claude-3-5-haiku-20241022,anthropic_claude-sonnet-4-20250514,control,other_model,control,treatment,0.007342150434851646,0.0009936520364135504,1,1,True
